content_id,content_type_id,content_type_name,title,address,zipcode,longitude,latitude,overview,homepage,contact,hours,fees,parking,closed_days,restroom,credit_card,detail_information,region_code,signgu_code,large_category_code,large_category_name,middle_category_code,middle_category_name,small_category_code,small_category_name,Score_Nature,Score_Food,Score_Photo,Score_Culture,Score_Activity,Score_Shopping,market_days,sale_items,stay_time_minutes,stay_min,stay_max,stay_src,satisfaction_score,qual,qual_rel,qual_category,satisfaction_src
1939121,14,문화시설,법환동 청소년문화의집,제주특별자치도 서귀포시 막숙포로 70-1,63573,126.5141867807,33.2355047172,"법환동 청소년문화의집은 2005년에 개관했으며 지역 청소년들의 건전한 여가생활을 위해 다양한 문화 교육 활동과 청소년 활동 지원 사업을 운영하고 있다. 2층 규모로 150여 명을 수용할 수 있다. 1층에는 다목적홀, 도서열람실, 인터넷부스, 영상편집실, 탁구부스 시설이 있고, 2층에는 창작공방, 음악활동실, 댄스동아리방, 다용도활용실, 포켓볼부스 시설이 있어 청소년들이 다양한 활동을 즐길 수 있다.",https://www.seogwipo.go.kr,064-760-4894,09:00~20:00※ 자세한 사항은 전화문의 요망,※ 자세한 사항은 전화문의 요망,Unknown,매주 월요일 / 법정공휴일※ 자세한 사항은 전화문의 요망,Unknown,Unknown,Unknown,50,130,VE,문화관광,VE12,기타문화관광지,VE120300,기타문화시설,0,0,20,40,80,0,,,30,15,45,category,0.7969,,0.0,0.7969,category
1798082,14,문화시설,본태박물관,제주특별자치도 서귀포시 안덕면 산록남로762번길 69 (안덕면),63525,126.3925450000,33.3040100000,"본태박물관은 ‘본래의 모습’이라는 의미를 담고 있다. 이름의 뜻 그대로 오랜 세월의 흔적에 가려져 있던 문화 본연의 모습을 탐색하는 아름다운 문화 공간이 되고자 설립되었다. 건축계의 노벨상인 프리츠커상을 수상한 건축가 안도 다다오가 설계한 본태박물관은 그의 트레이드마크인 노출 콘크리트에 빛과 물을 건축 요소로 끌어들여 건축과 주변과의 조화를 고려하는 안도 다다오의 건축 철학이 담겨 있다. ‘제주도 대지에 순응하는 전통과 현대’를 컨셉으로 설계를 진행하였으며, 박물관을 두 개의 공간으로 나누어 전통공예품과 현대 미술품을 위한 전시 공간으로 구성했다. 또한, 본태박물관은 아름다운 우리의 전통 공예품과 피카소, 쿠사마 야요이, 백남준, 달리 등 세계적인 작가들의 현대 미술품을 통해 새로운 미래가치를 탐색하고자 하며, 전시뿐 아니라 자선사업, 교육, 세미나, 강연 등 다양한 활동을 펼치고 있는 복합문화공간이다. 사람과 사람, 자연과 건축, 전통과 현대, 세계와 한국이 서로 만나 아름다움으로 한국 문화 정체성을 정립하고 세계인의 감성을 움직여, 보다 윤택하고 풍요로운 우리의 미래를 가꾸어 보고자 한다.",http://www.bontemuseum.com,064-792-8108,- 10:00~18:00- 입장 마감 17:00,"[상설전시]- 성인 30,000원- 청소년 20,000원- 어린이 10,000원※ 자세한 사항은 홈페이지 참조 / 무료",무료,연중무휴,Unknown,가능,주차요금: 무료,50,130,VE,문화관광,VE07,전시시설,VE070100,박물관,60,0,90,100,30,0,,,90,60,120,observed,0.885,0.8854,0.9918,0.835,blend
2931892,14,문화시설,빛의 벙커,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,63641,126.8996000000,33.4399000000,"옛 국가 기간통신시설이던 오래된 벙커가 2012년 민간에 매각돼 빛의 벙커로 태어났다. 빛의 벙커는 예술과 기술, 미술과 음악이 융합된 문화 재생 콘셉트의 몰입형 미디어아트 프로젝트다. 구스타프 클림트, 빈센트 반 고흐 같은 거장의 작품을 프로젝션 매핑 기술로 구현하여 관람객에게 예술에 대한 새로운 접근과 감상 방식을 제시한다. 몰입형 미디어아트는 시각을 넘어 공감각적으로 예술에 몰입하는 경험을 제공함으로써 다양한 예술작품을 쉽게 이해하고 감상할 수 있도록 돕는다. 속도감 있게 전개되는 영상에 더해지는 웅장한 음악도 몰입형 미디어아트에 없어서는 안 될 존재다. 버려진 공간을 전시장으로 꾸며 도시재생의 기능도 수행한다. 한 편의 영화 같은 영상에서 작가의 삶과 작품 세계를 찬찬히 읽어내는 재미가 있다.",www.deslumieres.co.kr,1522-2653,10:00~18:20 (입장 마감 17:30),"- 성인 19,000원 / - 청소년 14,000원 / - 어린이 11,000원 / ※ 무료 : 36개월 미만 영유아 / ※ 자세한 사항은 홈페이지 참조 / 무료",무료,연중무휴,Unknown,Unknown,주차요금: 무료,50,130,VE,문화관광,VE07,전시시설,VE070300,전시관,10,0,90,90,40,0,,,60,45,75,observed,0.8277,0.8277,0.9994,0.8214,blend
2833763,14,문화시설,산지천갤러리,제주특별자치도 제주시 중앙로3길 36,63277,126.5283318960,33.5151474198,"산지천 갤러리는 녹수장, 금성장이라는 이름의 여관 건물을 재생하여 만든 문화공간이다. 원도심 활성화를 위해 추진된 산지천 복원과 탐라문화광장 조성사업으로 노후 건물들의 철거가 진행되었으나, 산지천 갤러리가 들어선 건물을 포함하여 고씨가옥, 유성식품 등 다섯 곳은 기존 원도심의 풍경을 담고 있는 가치를 인정받아 보존 건축물로 지정되었다. 이 건물들에 대한 많은 사람들의 관심과 애정 어린 목소리를 통해 산지천 갤러리라는 전시공간으로 새롭게 탄생하였다. 산지천 갤러리는 전문전시공간으로서 다양한 문화예술콘텐츠를 제공함과 동시에 원도심 지역 문화 관광 활성화에 기여하고자 한다.",https://www.jfac.kr,064-800-9341,- 10:00~18:00- 입장 마감 17:30,무료,Unknown,매주 월요일 / 설·추석 연휴 / 공휴일,Unknown,Unknown,Unknown,50,110,VE,문화관광,VE07,전시시설,VE070600,미술관/화랑,20,0,70,90,20,0,,,60,45,75,category,0.8448,,0.0,0.8448,category
1939093,14,문화시설,삼매봉도서관,제주특별자치도 서귀포시 남성중로153번길 15 (서홍동),63594,126.5519736490,33.2448561932,"삼매봉도서관은 제주특별자치도에 있는 15개의 공공도서관 중 한 곳으로 서귀포시 서홍동 기당미술관 옆에 있다. 다양한 자료를 수집 및 제공함으로써 도민의 독서 생활화에 기여하고 있으며, 다양한 계층별 독서 문화프로그램을 통해 도민들의 평생교육 실현에 앞장서고 있는 문화 소통의 복합 공간이다. 천장에는 외부를 그대로 보여주고 있어 바깥 풍경을 볼 수 있으며, 실내에 식물들이 식재되어 있어 편안한 느낌을 준다. / 이곳은 제주 올레길 중 가장 인기가 많은 제주 올레 7코스에 포함되어 있어, 오름도 오르고 독서도 하며 휴식을 취하고 싶다면 삼매봉도서관이 제격이다.",https://www.jeju.go.kr/lib,064-733-1524,[종합자료실 / 아동열람실] / - 주중 09:00~22:00 / - 주말 09:00~18:00 / [정보이용실] / - 주중 09:00~22:00 / - 주말 09:00~18:00 / [열람실] / - 08:00~23:00,Unknown,가능,금요일 / 설날 연휴 / 추석 연휴 / 대체공휴일 / 12월 31일 / 1월 1일,Unknown,Unknown,체험프로그램: 인권 아카데미 / 겨울 독서교실 / 디퓨저 만들기 등,50,130,VE,문화관광,VE09,교육시설,VE090300,도서관,70,0,50,80,40,0,,,60,45,75,category,0.8331,,0.0,0.8331,category
130193,14,문화시설,서귀포문화원,제주특별자치도 서귀포시 동홍로 30 (동홍동) 서귀포 시민문화체육복합센터 1F,63589,126.5688303839,33.2509974498,"서귀포문화원은 1996년에 창립하여, 12년 만인 2008년 7월 행정시 통합으로 인한 남제주문화원과 통합문화원으로 새로운 출발을 시작하였다. 서귀포문화원은 성산 일출봉에서 대정 송악산까지 가파, 마라도를 아우르는 역사 유적의 연구 조사 활동, 조상의 숨결이 밴 유형무형의 문화재를 발굴 보존 전승하는 일을 하고 있다. 또, 문화예술교육사업의 목적으로 문화학교와 문화대학을 운영하고 있으며, 숨비소리합창단과 문화동아리도 육성하고 있다. 이 외에도 어르신동아리와 어르신문화콘텐츠를 운영하여 다양한 연령층이 문화를 즐길 수 있고, 문화예술 활동 및 지역문화의 창달을 위해 노력하고 있다.",서귀포문화원 http://www.seogwipo.org,064-733-3789,09:00~18:00 (휴게시간 12:00~13:00),"강좌별 30,000원 (재료비 발생 강좌는 본인 부담)",가능 / 무료,매주 주말,Unknown,Unknown,체험프로그램: 문화학교 / 문화대학 / 숨비소리 합창단 / 문화동아리 / 어르신동아리 | 예약안내: 전화 예약 064-733-3789,50,130,VE,문화관광,VE09,교육시설,VE090100,한국문화원,10,0,20,90,70,0,,,60,45,75,category,0.8331,,0.0,0.8331,category
129767,14,문화시설,서귀포시립기당미술관,제주특별자치도 서귀포시 남성중로153번길 15,63594,126.5512403807,33.2447978549,"기당미술관은 제주도가 고향인 재일 교포 사업가 기당 강구범 선생에 의해 건립되어 서귀포시에 기증되었으며 1987년 7월 1일 개관하였다. 기당미술관의 건축은 농촌의 눌(단으로 묶은 곡식을 차곡차곡 쌓아 놓은 더미를 가리키는 제주도 방언)을 형상화하여 나선형의 동선으로 이루어진 전시실이 특징이며, 한국의 전통 가옥을 연상시키는 서까래 천정과 적절한 자연광이 들어올 수 있게 설계되어 쾌적한 전시 공간을 연출하고 있다. / 기당미술관은 5,092㎡의 대지에 1,160㎡ 면적의 지하 1층, 지상 1층 건물로 조성되어 상설전시실, 기획전시실, 수장고, 세미나실, 아트라운지, 사무실 등의 시설을 갖추고 있다. / 상설전시실은 기당 강구범 선생의 친형이자 근대 서예가인 수암 강용범 선생의 유작을 전시하는 ‘수암 전시실’과 제주도 출신의 폭풍의 화가로 잘 알려진 변시지 선생의 작품을 전시하는 ‘우성 변시지 전시실’로 구성되어 있다. 기획전시실은 기당미술관이 소장하고 있는 소장품을 중심으로 매년 3~4차례의 소장품 전과 지역 및 초대작가들의 작품들로 구성되는 기획전을 개최하여 지역예술인과 시민들이 함께 할 수 있는 공간을 만들고 있다. 아트라운지에는 어린이 쉼터 및 미술 도서가 비치되어 있다.",http://culture.seogwipo.go.kr,064-733-1586,09:00~18:00,"[개인] / - 어른 (25~64세) 1,000원 / - 청소년 (13~24세) 500원 / - 어린이 (7~12세) 300원 / [단체] / - 어른 700원 / - 청소년 300원 / - 어린이 200원 / ※ 무료 / - 유아 (6세 이하) / 65세 이상 경로/ 국가유공자 / 독립유공자/ 문화가 있는 날",가능 / 무료,매주 월요일 / 1월 1일 / 설·추석 연휴,Unknown,Unknown,대관안내: 기획전시실 대관,50,130,VE,문화관광,VE07,전시시설,VE070600,미술관/화랑,20,0,80,90,20,0,,,60,45,75,observed,0.881,0.8929,0.7534,0.8448,blend
3030351,14,문화시설,서귀포예술의전당,제주특별자치도 서귀포시 태평로 270 (서홍동),63594,126.55079114238754,33.24633337911781,"서귀포예술의전당은 지역 문화 예술 진흥에 기여하고 시민의 문화 예술 향유 기회 확대와 공연활동의 지원을 위하여 2014년 6월 개관하여 운영되고 있다. 서귀포시 서홍동 삼매봉원공원 일대 부지에 오름 분화구를 모티브로 움푹 파인 디자인과 한라산을 배경으로 제주 바람 속에 피어난 문화와 예술의 오름이란 테마로 디자인되었다. 서귀포 예술의 전당은 국비와 지방비로 건축된 서귀포시 최초의 복합문화공간이자 서귀포 유일의 종합문예회관으로 대극장, 소극장, 전시실, 세미나실, 강의실, 연습실 등을 갖추고 있다. 서귀포예술의전당 옆에는 국내 최초의 시립 미술관인 기당미술관이 있어서 함께 방문할 만하다. 가장 제주스러운 작품을 만나는 소박한 미술관으로 미술관 주변 공터나 서귀포예술의전당 뒤편 주차장에 주차를 하고 편리하게 이용할 수 있다.",http://culture.seogwipo.go.kr/artcenter,064-760-3341,공연 별로 상이함,공연 별로 상이함,Unknown,1월 1일 / 설·추석,Unknown,Unknown,Unknown,50,130,VE,문화관광,VE06,공연시설,VE060100,공연장,30,0,80,90,50,0,,,60,45,75,category,0.8274,,0.0,0.8274,category
988207,14,문화시설,서귀포천문과학문화관,제주특별자치도 서귀포시 1100로 506-1 천문과학문화관,63553,126.4604111560,33.2888776636,"서귀포천문과학문화관은 무병장수를 상징하는 별인 노인성을 관측하기에 최적의 장소로서 천문우주 관련 전시물들과 밤하늘의 천체 및 태양을 관측할 수 있는 천체 망원경들을 보유하고 있으며 아울러 가상의 밤하늘과 디지털 영상을 상영할 수 있는 천체 투영실을 갖추고 있다. 노인성은 무병장수를 상징하는 별로 겨울이 되면 서귀포시 밤하늘에서 관측할 수 있는 별이다. 노인성은 고도가 매우 낮아 지구 북반구의 중위도 지역에서는 관측하기가 쉽지 않다. 북반구에 위치한 우리나라에선 매우 보기 어려운 별이어서 노인성을 볼 수 있는 제주는 노인성이 비치는 땅, 장수하는 사람이 많은 곳으로 여겨졌다. 천문과학문화관에는 주관측실, 천체투영실, 전시실, 강의실이 있으며 황도 12궁을 살펴볼 수 있는 야외조형물이 있다. 또한 별빛 체험 교실, 방학 천문교실 등의 천문우주과학교육 프로그램을 운영하고 있다.",https://culture.seogwipo.go.kr,064-739-9701~2,14:00~22:00 / ※ 월별 프로그램 시간이 다르므로 홈페이지 참조,"- 어른 2,000원 / - 청소년, 어린이, 군인 1,000원",가능 / 무료,"매주 월요일 (단, 월요일이 공휴일인 경우 다음 첫 번째 비공휴일) / 1월1일 / 설·추석 / 내부사정에 따른 임시휴관일",Unknown,없음,Unknown,50,130,VE,문화관광,VE07,전시시설,VE070300,전시관,30,0,70,80,60,0,,,60,45,75,category,0.8214,,0.0,0.8214,category
130682,14,문화시설,서복전시관,제주특별자치도 서귀포시 칠십리로 156-8 (서귀동),63596,126.5706414743,33.2449259259,"서복전시관은 중국 진나라 때 진시황의 불로장생의 꿈을 이루기 위해 불로초를 찾아 제주도로 왔다고 전해지는 서복을 기념하여 만든 전시관이다. 1999년 2월 27일 문화관광부 전국 7대 문화관광권 개발 사업으로 지정되어 2003년 9월 26일 개관했다. 서복은 영주산에서 불로초를 구한 후 서귀포 앞바다 정방폭포 암벽에 ""서복이 이곳을 지나갔다""라는 글자를 새겨 놓고 서쪽인 중국으로 돌아갔다고 전해진다. 서귀포의 지명도 ‘서쪽으로 돌아간 포구’에서 유래됐다는 이야기가 있다. 전시관에는 서복상을 비롯해 진시황릉의 청동마차, 병마용갱의 실물 복제품과 조각 작품들이 전시되어 있다. 중국 원자바오 총리의 실물 크기 사진과 촬영하는 포토존, 주변 해안 전망대와 쉼터 등이 조성되어 있다.",http://culture.seogwipo.go.kr/seobok,064-760-6361,09:00~18:00 (입장 마감 17:30),무료,가능 / 무료,1월1일 / 설·추석 당일,Unknown,가능,Unknown,50,130,VE,문화관광,VE07,전시시설,VE070300,전시관,40,0,70,90,10,0,,,30,15,45,observed,0.7133,0.6667,0.6988,0.8214,blend
2752772,14,문화시설,성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108,63009,126.1677385965,33.3228915301,"이 곳은 한국 최초로 천주교를 널리 알리고자 했던 김대건신부의 의지가 담아 기념할 수 있게 만든 곳이다. 한적한 해안가 마을 용수리에 위치한 성김대건신부 표착기념관은 우리나라의 첫 신부인 성 김대건신부와 제주 천주교 교회의 역사를 엿볼 수 있는 곳이다. 성 김대건신부는 라파엘호를 타고 중국에서 우리나라에 천주교를 전파하러 오던 중 풍랑을 만나 제주도 용수리 해안에 표착하게 되었는데 그곳에서 한국 최초로 미사와 성체 성사를 한 신부이다. 기념관은 총 2층과 옥상전망대로 이루어져 있고 1층에는 영상이나 이미지를 볼 수 있는 공간, 2층에는 김대건 신부님의 업적 등을 소개하고 천주교가 들어오기까지의 험난한 과정을 알게 해주는 전시품들, 억압 당시 사용되었던 도구 등이 전시되어 있다. 건물의 가장 위층 옥상전망대에서는 멀리 차귀도가 보이고 용수리의 아담한 마을 풍경과 제주올레 12코스와 13코스를 잇는 용수포구가 한눈에 내려다 보인다. 기념관 옆에 작은 성당은 성 김대건 신부가 사제 서품을 받은 김가항 성당 모습을 재현했고, 지붕은 파도와 라파엘호를 형상화했다. 성당은 미사 시간을 제외하고는 누구나 자유롭게 관람이 가능하다. / (출처 : 제주 문화관광 홈페이지)",www.visitjeju.net,064-772-1252,09:00~18:00 (미사 시간 별도),무료,가능 / 무료,연중무휴,Unknown,없음,"소장품현황: 친필 서한, 신부 유골함, 신부 고난의 길, 라파엘호 항해도 등",50,110,VE,문화관광,VE07,전시시설,VE070200,기념관,60,0,70,90,10,0,,,30,15,45,blend,0.8546,1.0,0.1813,0.8224,blend
770036,14,문화시설,성산포 해녀물질공연장,제주특별자치도 서귀포시 성산읍 일출로 284-34,63643,126.9388907191,33.4628688824,"성산포 해녀물질공연장은 실제 해녀들이 직접 공연하고 물에 들어가는 모습을 가까이서 만날 수 있어 색다르게 제주의 해녀를 만날 수 있는 공연이다. 성산일출봉 인근 우뭇개 어장에서 활동하는 성산어촌계 소속 해녀들이 물질을 시연한다. 해녀물질공연은 해녀 소개와 바다 잠수, 해산물 채취, 기념 촬영, 해산물 판매, 시식 순으로 진행되며 제주 특유의 전통문화를 체험할 수 있는 특별한 공연이다. 성산일출봉 입장권으로 무료 관람할 수 있으며 제주 올레 1코스에 속하는 성산갑문, 우도와 함께 둘러보기 좋다.",https://www.visitjeju.net,성산포 해녀물질공연장 064-783-0959 / 해녀의 집 064-783-1135,1일 1회 14:00 / ※ 기상상황에 따라 변동되므로 전화문의 요망,무료,가능,※ 기상상황에 따라 변동되므로 전화문의 요망,Unknown,없음,Unknown,50,130,VE,문화관광,VE06,공연시설,VE060100,공연장,40,40,70,90,80,20,,,60,45,75,category,0.8274,,0.0,0.8274,category
2763826,14,문화시설,세계술박물관,제주특별자치도 서귀포시 표선면 한마음초등로 431,63627,126.8176170566,33.3540041617,"제주 서귀포에 위치한 세계술박물관은 술의 역사 자료와 술 빚을 때 사용했던 도구, 사라져 가는 옛날 술을 수집 전시하고 있으며 우리나라 술과 술병의 변천사를 한눈에 볼 수 있는 술 전문 박물관이다. 특히 세계관에서는 프랑스 코냑, 영국 스카치, 아이리시 아이리시, 미국 아메리칸, 캐나다 캐나디안, 소련 보드카, 멕시코 테킬라, 독일 맥주 그 외, 아시아 술 전시관에는 중국, 일본, 북한 술 등이 전시되어 있다. 자세한 설명을 읽어보면 술에 대한 다양한 기본 상식을 알 수 있다. 전시 중인 모든 술은 개봉되지 않은 정품이며 앞으로도 정품만을 수집하여 보존할 계획이라고 한다.",http://www.worlm.co.kr,064-787-9500,- 6월~8월 09:00~18:30 (입장 마감 18:00)- 9월~5월 09:00~18:00 (입장 마감 17:30),"- 성인 7,000원 / - 경로/청소년 5,000원 / - 초등학생 2,000원 / ※ 무료 : 미취학 아동 / ※ 자세한 사항은 홈페이지 참조 및 전화 문의 요망 / 무료",무료,연중무휴,Unknown,Unknown,주차요금: 무료,50,130,VE,문화관광,VE07,전시시설,VE070100,박물관,0,10,40,90,20,0,,,60,45,75,blend,0.8423,0.875,0.1813,0.835,blend
596964,14,문화시설,세계자동차&피아노 박물관,제주특별자치도 서귀포시 안덕면 중산간서로 1610,63526,126.3499458641,33.2834376347,"세계자동차 & 피아노 박물관은 2008년 아시아 최초 개인 소장 자동차 박물관 개관에 이어 2019년 한국 최초의 피아노 박물관을 개관하여 역사와 문화, 예술이 함께 공존하는 교육의 장이 되도록 노력하고 있는 곳이다. / 인류 최고의 발명품 자동차, 자동차는 단순한 운송 수단이 아니라, 라이프 스타일의 상징이자 인류의 꿈과 미래를 담은 상징이기도 하다. 최초의 자동차에서 시작하여 각 시대를 대표하는 전 세계에서 수집된 100여 대의 자동차를 통해 자동차가 발전하는 역사와 문화를 만나 볼 수 있으며, 2019년 7월 개관한 피아노박물관은 세계적 조각가 오귀스트 로댕이 조각한 전 세계 단 하나뿐인 진귀한 피아노를 비롯해 베토벤, 쇼팽, 하이든 등 위대한 음악가들이 사랑했던 피아노의 특별한 스토리와 300년의 역사가 살아 숨 쉬는 피아노 예술품들이 전시되어 있다. 어린이들이 직접 피아노를 연주하거나 지휘를 하며 공연할 수 있는 복합음악 체험 공간이 마련되어 있다. 전시된 자동차와 피아노 관람과 더불어 어린이 무료 교통 체험, 음악 체험 , 사슴, 토끼 먹이 주기 체험을 할 수 있다. 이외에도 100여 종의 식물이 서식하고 있는 곶자왈 힐링 로드도 여유롭게 즐겨보기를 권한다.",https://worldautopianomuseum.com,064-792-3000,09:00~18:00 (입장 마감 17:20),"[일반] / - 성인13,000원 / - 중고생 12,000원 / - 어린이 12,000원 / [단체 (20인 이상)] / - 성인 11,000원 / - 중고생 10,000원 / - 어린이 10,000원",가능 / 무료,연중무휴,Unknown,Unknown,체험프로그램: 어린이 교통 체험 / 음악 체험 / DIY 체험 / 동물 먹이주기 체험,50,130,VE,문화관광,VE07,전시시설,VE070100,박물관,60,0,80,100,80,0,,,60,45,75,observed,0.771,0.75,0.7534,0.835,blend
1220821,14,문화시설,세계조가비박물관,제주특별자치도 서귀포시 태평로 284,63594,126.5516736169,33.2474447916,"서양화 화가 명연숙 관장이 41여 년간 세계 각국에서 수집한 8,800여 종 개체 수 억 만점 이상의 신비하고 아름다운 오방색 조가비와 산호 그리고 동을 이용하여 세계 최초로 시도하는 새로운 형식의 세계조가비박물관이다. 바닷속 아름다운 조가비 세계를 예술 작가들이 연출하였는데, 부관장(권오균 금속조형작가)의 작품인 동을 소재로 하여 만든 받침대 위에 올려진 조가비와 산호의 아름다운 하모니는 관람객들의 발길을 멈추게 한다.",http://www.wsmuseum.co.kr,064-762-5551,09:00~18:30 (매표 마감 17:30) / ※ 박물관 사정에 따라 변경될 수 있으므로 전화문의 요망,"[개인] / - 성인 7,000원 / - 청소년 5,000원 / - 어린이 4,000원 / - 경로 6,000원 / [단체 (20인 이상)] / - 성인 6,300원 / - 청소년 4,500원 / - 어린이 3,600원 / - 경로 5,400원 / ※ 자세한 사항은 홈페이지 참조",가능 / 무료,연중무휴,Unknown,Unknown,체험프로그램: 조가비아트 액자 만들기 체험 / 박스 만들기 체험 / 천연 진주 팔찌 만들기 체험 / 동판화 만들기 체험 / 조가비 부엉이 만들기 체험,50,130,VE,문화관광,VE07,전시시설,VE070100,박물관,20,0,80,90,10,0,,,60,45,75,category,0.835,,0.0,0.835,category
1937744,14,문화시설,소심한 책방,제주특별자치도 제주시 구좌읍 종달동길 36-10,63364,126.90265167417601,33.490276261417776,"소심한 책방은 제주 동쪽 끝자락에 자리한 작은 마을, 종달리에 위치한 아담하고 따뜻한 분위기의 독립 서점이다. 이곳은 조용하고 아늑한 공간에서 책을 고르고 읽고 머무를 수 있다. 여행서적을 비롯해 문학·예술·철학 등 다양한 장르의 책들이 고르게 비치되어 있어 각자의 취향에 맞는 책을 발견하는 즐거움을 느낄 수 있다. 따뜻한 분위기와 편안한 좌석은 책과 함께하는 고요한 시간을 만들어준다. 제주의 감성을 느끼며 책을 즐길 수 있는 공간이다. 제주 여행 중 책과 여유, 그리고 조용한 시간을 원하는 이들에게 진심으로 추천하는 장소다.",https://www.sosimbook.com,070-8147-0848,10:00~18:00,Unknown,Unknown,연중무휴,Unknown,Unknown,Unknown,50,110,VE,문화관광,VE12,기타문화관광지,VE120100,서점,30,0,50,70,20,80,,,30,15,45,observed,0.92,0.9444,0.8347,0.7969,blend
2834656,14,문화시설,아라리오뮤지엄 동문모텔2,제주특별자치도 제주시 산지로 23,63278,126.5293750659,33.5149843124,아라리오뮤지엄의 다섯 번째 전시공간 아라리오뮤지엄 동문모텔 II는 동문모텔 I과 더불어 제주 구도심의 최대 번화가였던 동문재래시장과 제주의 역사를 안고 흐르는 산지천 사이에 자리하였던 모텔들을 인수하여 문화시설로 개축한 현대미술관이다. 산지천은 물이 귀한 제주에서 가장 큰 용천수가 솟아나는 하천이자 항만물류의 중심으로 주택과 상가들이 조밀하게 모여있는 지역이었다. 바다에서 항구로 들어오면 바로 마주하게 되는 동문모텔 II는 건물이 밀집된 지역의 자투리 땅을 활용하기 위해 삼각형으로 지어졌다. 그러나 신도심 개발과 항공교통의 발달로 인해 산지천 일대를 찾는 사람들의 발길이 줄어들자 효용가치가 낮아 지난 10여 년간 방치되어 있었다. 동문모텔 I과 동문모텔 II는 산지천의 옛 기억이 묻어있는 기존 건물의 흔적들을 보존함과 동시에 현대적인 미술작품을 감상할 수 있는 곳으로 새롭게 태어났다. 과거 여정에 지친 사람들의 휴식처였던 모텔들은 이제 새로운 예술적 경험을 선사하는 공간으로 탈바꿈되어 산지천 일대에 새로운 문화적 활기를 불어넣을 것이다.,http://www.arariomuseum.org,064-720-8203,10:00~19:00,"- 성인 20,000원 / - 청소년 12,000원 / - 어린이 8,000원",불가능,매주 월요일,Unknown,가능,Unknown,50,110,VE,문화관광,VE07,전시시설,VE070600,미술관/화랑,20,0,80,90,10,0,,,45,30,60,blend,0.7311,0.5,0.3297,0.8448,blend
2931932,14,문화시설,아라리오뮤지엄 탑동시네마,제주특별자치도 제주시 탑동로 14 (삼도이동),63165,126.5233924898,33.5174206183,국내 최고의 미술품 커렉터로 꼽히는 김창일 회장이 제주 탑동 인근 원도심에 버려진 건물을 이횽해 만든 현대미술 전시관이다. 오래된 건물을 크게 개조하지 않고 곳곳에 이전의 흔적을 남겨두어 현대 미술품 뿐만 아니라 원도심의 정취를 느낄 수 있다. 제주 여행 중 친구와 가족과 함께 방문해 여러 전시품을 보며 추억을 남기기에도 좋다.,http://www.arariomuseum.org,064-720-8201,화요일~일요일 10:00~19:00,"- 성인 15,000원 / - 청소년(14세~19세) 9,000원 / - 어린이(5세~13세) 6,000원",Unknown,매주 월요일,Unknown,Unknown,Unknown,50,110,VE,문화관광,VE07,전시시설,VE070600,미술관/화랑,20,0,80,80,30,0,,,45,30,60,observed,0.7931,0.7708,0.6988,0.8448,blend
3112168,14,문화시설,아우아우,제주특별자치도 제주시 조천읍 와산3길 13-105,63342,126.69318766424067,33.48783967329499,"제주 동쪽 숲 속에 위치한 마음을 치유하는 안식처, 제주도 내 유일 한옥 스타일의 반려동물 복합문화공간이다. 아우아우는 1천여 평의 공간으로 실내·외 공간 모두 보유하고 있어 날씨에 구애받지 않고 반려견과 함께할 수 있는 공간으로 반려견이 눈치 보지 않고 뛰어놀 수 있는 천연 잔디 운동장을 비롯한 제주 화산송이 운동장, 실내 반려견 전용 공간을 보유하고 있다. 반려동물을 위한 제주 특산품으로 만든 화식과 간식부터 반려인의 입맛을 사로잡을 메뉴까지 준비되어 있다. 여행의 추억을 위해 반려견과 함께하실 수 있는 사진 공간도 별도로 보유하고 있으며 시즌마다 바뀌는 포토존과 맞춤 이벤트, 다양한 반려견 의상도 체험할 수 있다.",https://www.instagram.com/awooawoo.jeju,0507-1369-4930,12:00~19:00,"- 반려견 5,000원- 보호자 입장료 무료",Unknown,매주 수요일~목요일,Unknown,Unknown,Unknown,50,110,VE,문화관광,VE12,기타문화관광지,VE120300,기타문화시설,80,60,80,40,80,20,,,30,15,45,category,0.7969,,0.0,0.7969,category
